library_id,citation,type,title_id,version_id,jurisdiction,topic,source,url,when_scraped,last_successful_scrape,status,error,source_status,content_format,government_register_url,content_url
100000000,A New Tax System (Australian Business Number) Act 1999,primary_legislation,C2004A00467,austlii:sha256:1dddb04fc3880eab718e83371df8af1103069c6c84ec839c2f276d55bb572143,commonwealth,other,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/consol_act/antsbna1999470/,,,,,InForce,text,https://www.legislation.gov.au/C2004A00467/latest/text,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/consol_act/antsbna1999470.txt
100000001,A New Tax System (Family Assistance and Related Measures) Act 2000,primary_legislation,C2004A00637,austlii:sha256:ff338c0c9e1c0b45dd6f810f24e02be983f21c85d43d7750fcced5a719984d4c,commonwealth,other,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/consol_act/antsaarma2000524/,,,,,InForce,text,https://www.legislation.gov.au/C2004A00637/latest/text,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/consol_act/antsaarma2000524.txt
100000002,A New Tax System (Family Assistance) (Administration) Act 1999,primary_legislation,C2004A00491,austlii:sha256:d169c132d9646848ecd1c541329df1c5e9339cf07254d114fa52a46861323d58,commonwealth,other,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/consol_act/antsaa1999509/,,,,,InForce,text,https://www.legislation.gov.au/C2004A00491/latest/text,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/consol_act/antsaa1999509.txt
100000003,A New Tax System (Family Assistance) Act 1999,primary_legislation,C2004A00490,austlii:sha256:01fd7837f184b49542282512961dde5be8721a15f9fb30d5d725bdf05d58e368,commonwealth,other,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/consol_act/antsaa1999357/,,,,,InForce,text,https://www.legislation.gov.au/C2004A00490/latest/text,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/consol_act/antsaa1999357.txt
100000004,A New Tax System (Goods and Services Tax) Act 1999,primary_legislation,C2004A00446,austlii:sha256:a4eba9fc956887ff4d29e157b49441408d8ec50996ef4ae40565175cd7a4e1ad,commonwealth,other,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/consol_act/antsasta1999402/,,,,,InForce,text,https://www.legislation.gov.au/C2004A00446/latest/text,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/consol_act/antsasta1999402.txt
100000005,A New Tax System (Goods and Services Tax) Regulations 2019,secondary_legislation,F2025C01015,austlii:sha256:698bc305aac7f5db99b039935daa1ae66c41d7b121f487cb94e9b61011a88385,commonwealth,other,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/num_reg/antsastr2019201900417527/,,,,,InForce,text,https://www.legislation.gov.au/F2019L00417/latest/text,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/num_reg/antsastr2019201900417527.txt
100000006,A New Tax System (Luxury Car Tax) Act 1999,primary_legislation,C2004A00463,austlii:sha256:c0e8b7f1dd06f74c9872af2e71c451609110f88b46c8e27cfdc2213c243d6c4e,commonwealth,other,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/consol_act/antscta1999373/,,,,,InForce,text,https://www.legislation.gov.au/C2004A00463/latest/text,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/consol_act/antscta1999373.txt
100000007,A New Tax System (Managing the GST Rate and Base) Act 1999,primary_legislation,C2004A00502,austlii:sha256:5a236d0ef30ed366a31d08e73132dcbbef4babb5b0fa41cacbadb8e2bae5b3ba,commonwealth,other,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/consol_act/antstgraba1999407/,,,,,InForce,text,https://www.legislation.gov.au/C2004A00502/latest/text,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/consol_act/antstgraba1999407.txt
100000008,A New Tax System (Medicare Levy Surcharge--Fringe Benefits) Act 1999,primary_legislation,C2004A00412,austlii:sha256:7db39b5918e6cae7ddfca9c08f141b426557c3f8cbd5c185c8e1294bfcd96fb2,commonwealth,other,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/consol_act/antslsba1999523/,,,,,InForce,text,https://www.legislation.gov.au/C2004A00412/latest/text,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/consol_act/antslsba1999523.txt
100000009,A New Tax System (Wine Equalisation Tax) Act 1999,primary_legislation,C2004A00452,austlii:sha256:213b29d8bae31ea40cc10a16a42ef9bf0fe6ffea862980bc4830c13842606b18,commonwealth,other,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/consol_act/antseta1999417/,,,,,InForce,text,https://www.legislation.gov.au/C2004A00452/latest/text,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/consol_act/antseta1999417.txt
100000010,Acts Interpretation Act 1901,primary_legislation,C1901A00002,austlii:sha256:6e472647427bc076940b240ca8c417e2419c87f0fadab711f854b55e80948be5,commonwealth,other,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/consol_act/aia1901230/,,,,,InForce,text,https://www.legislation.gov.au/C1901A00002/latest/text,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/consol_act/aia1901230.txt
100000011,Acts Interpretation Act 1931,primary_legislation,fmt:v4|2022-10-26,austlii:sha256:4eecd88b477ade4ab072df6efa62ad43c463db177b246c7592dfe0be6ea27d28,tasmania,Other,classic_austlii,https://classic.austlii.edu.au/au/legis/tas/consol_act/aia1931230/,,,,,InForce,text,https://www.legislation.tas.gov.au/view/html/inforce/current/act-1931-059,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/tas/consol_act/aia1931230.txt
100000012,Acts Interpretation Act 1954,primary_legislation,sha256:6b48cbe7a240957877fbe578ce74072ae4d09e47d57c18f507207662969a3123,austlii:sha256:b21bb286477dcc93866c2d8ed32e18813629be4726e386194f96f66f13902b84,queensland,Other,classic_austlii,https://classic.austlii.edu.au/au/legis/qld/consol_act/aia1954230/,,,,,InForce,text,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1954-003,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/qld/consol_act/aia1954230.txt
100000013,Administrative Decisions (Judicial Review) Act 1977,primary_legislation,C2025C00403,austlii:sha256:30f6f99ca49ae2f6ea615e9bf509d46063c819da9f90e0825dfbc612b720a54b,commonwealth,other,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/consol_act/adra1977396/,,,,,InForce,text,https://www.legislation.gov.au/C2004A01697/latest/text,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/consol_act/adra1977396.txt
100000014,Administrative Review Tribunal Act 2024,primary_legislation,C2004A03355,austlii:sha256:328e39c5fe9873f2a41f7364a7a4f9aec9ec54afd23898becb6067c55fe02f34,commonwealth,Other,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/consol_act/arta2024336/,,,,,InForce,text,,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/consol_act/arta2024336.txt
100000015,Australian Charities and Not-For-Profits Commission Act 2012,primary_legislation,C2004A03356,austlii:sha256:308a05f8dd50a49a3736fadab0ab30082857513c00eb9be51eeb4eb6fe5f890a,commonwealth,Other,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/consol_act/acanca2012523/,,,,,InForce,text,,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/consol_act/acanca2012523.txt
100000016,Australian Prudential Regulation Authority Act 1998,primary_legislation,C2004A03357,austlii:sha256:b1220dcb2459d2594f6dc859ca6226319f592d9c1169604d11cdcfcb92e9dd4e,commonwealth,Other,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/consol_act/apraa1998477/,,,,,InForce,text,,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/consol_act/apraa1998477.txt
100000017,Australian Securities and Investments Commission Act 2001,primary_legislation,C2004A03358,austlii:sha256:6d4725f96018dc6d8e028a98a236c92fbb4d5b0b76ea6f87078648d9ae706492,commonwealth,Other,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/consol_act/asaica2001529/,,,,,InForce,text,,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/consol_act/asaica2001529.txt
100000018,Banking Act 1959,primary_legislation,C2004A03359,austlii:sha256:14d10163b2452c061069f87805a6c7f0db0a58d9f3449f60ba360cb6d0412245,commonwealth,Other,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/consol_act/ba195972/,,,,,InForce,text,,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/consol_act/ba195972.txt
100000019,Bankruptcy Act 1966,primary_legislation,C2004A03360,austlii:sha256:4b4f9daf4a0ab5d5d8589c325c3fcadcc047c10e2f26cf80d7dc89a978199c1a,commonwealth,Other,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/consol_act/ba1966142/,,,,,InForce,text,,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/consol_act/ba1966142.txt
100000020,Betting Tax Act 2001,primary_legislation,fmt:v2|2022-07-01,austlii:sha256:0d4c5bd9e0000a901a2a96370baca2eabf97490b9dd59f2e76193357ba395ec3,new_south_wales,other,classic_austlii,https://classic.austlii.edu.au/au/legis/nsw/consol_act/bta2001133/,,,,,InForce,text,https://legislation.nsw.gov.au/view/html/inforce/current/act-2001-043,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/nsw/consol_act/bta2001133.txt
100000021,Business Names Registration Act 2011,primary_legislation,C2004A03361,austlii:sha256:0f85758f356bcffdd138dd49e9937eaafb26366e624ee97aeaec3848ade74843,commonwealth,Other,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/consol_act/bnra2011311/,,,,,InForce,text,,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/consol_act/bnra2011311.txt
100000022,Commercial and Industrial Property Tax Reform Act 2024,primary_legislation,4,austlii:sha256:553f8ce9498b20925d107a89542e86696c0c6a72755f5637e5a9fe02afc8a969,victoria,Other,classic_austlii,https://classic.austlii.edu.au/au/legis/vic/consol_act/caiptra2024472/,,,,,InForce,text,https://www.legislation.vic.gov.au/in-force/acts/commercial-and-industrial-property-tax-reform-act-2024/,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/vic/consol_act/caiptra2024472.txt
100000023,Commonwealth of Australia Constitution Act,primary_legislation,C2004Q00685,austlii:sha256:25ab6626281bf34aac437bd06bb6997cb02a3aa61148e32149efc059726cb507,commonwealth,other,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/consol_act/coaca430/,,,,,InForce,text,https://www.legislation.gov.au/C2013Q00005/latest/text,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/consol_act/coaca430.txt
100000024,Commonwealth Places (Mirror Taxes Administration) Act 1998,primary_legislation,fmt:v2|1998-11-02,austlii:sha256:36173b5949d8e098ca49cb7e2392111bffe299d860f601648e9b8889c3d6807c,new_south_wales,other,classic_austlii,https://classic.austlii.edu.au/au/legis/nsw/consol_act/cptaa1998502/,,,,,InForce,text,https://legislation.nsw.gov.au/view/html/inforce/current/act-1998-100,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/nsw/consol_act/cptaa1998502.txt
100000025,Commonwealth Places (Mirror Taxes Administration) Act 1999,primary_legislation,12,austlii:sha256:1243a5f2079d0a77a9022b68c35c6fe77a74be53736171d40c031e494ba67c83,victoria,Other,classic_austlii,https://classic.austlii.edu.au/au/legis/vic/consol_act/cptaa1999502/,,,,,InForce,text,https://www.legislation.vic.gov.au/in-force/acts/commonwealth-places-mirror-taxes-administration-act-1999/,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/vic/consol_act/cptaa1999502.txt
100000026,Commonwealth Places (Mirror Taxes) Act 1998,primary_legislation,C2004A05335,austlii:sha256:a8911b924ec93d7d3a5e630a17729b4c02128658afd42f7a829fa919408c9cc3,commonwealth,other,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/consol_act/cpta1998350/,,,,,InForce,text,https://www.legislation.gov.au/C2004A05335/latest/text,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/consol_act/cpta1998350.txt
100000027,Commonwealth Places (Mirror Taxes) Regulations 2000,secondary_legislation,F2000B00069,austlii:sha256:c865ae0747009aaa1e46e0d7647d89bb6c8d1c8e88bcd4a5885fde749158f402,commonwealth,other,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/consol_reg/cptr2000459/,,,,,InForce,text,https://www.legislation.gov.au/F2000B00069/latest/text,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/consol_reg/cptr2000459.txt
100000028,Commonwealth Places Windfall Tax (Collection) Act 1998,primary_legislation,C2004A05336,austlii:sha256:738441a14cc6535b42fa72fbad73740bb4a813684db2f58bc186f599a9f0411d,commonwealth,other,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/num_act/cpwta1998414/,,,,,InForce,text,https://www.legislation.gov.au/C2004A05336/latest/text,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/num_act/cpwta1998414.txt
100000029,Commonwealth Places Windfall Tax (Imposition) Act 1998,primary_legislation,C2004A05337,austlii:sha256:d28c057d9d78ddf6441b3debe6d0a42d21441e012e6fb928a70069c41160b865,commonwealth,other,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/num_act/cpwta1998445/,,,,,InForce,text,https://www.legislation.gov.au/C2004A05337/latest/text,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/num_act/cpwta1998445.txt
100000030,Corporations Act 2001,primary_legislation,C2004A00818,austlii:sha256:065321e2bb266d3b7e2fb0dcc2705cc8b8742f299ebca579f08506faff873af0,commonwealth,other,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/consol_act/ca2001172/,,,,,InForce,text,https://www.legislation.gov.au/C2004A00818/latest/text,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/consol_act/ca2001172.txt
100000031,Cost of Living Concessions Act 1986,primary_legislation,fmt:v2|2015-06-30,austlii:sha256:a2b743cb07a6e6c5340cd2b37e733e181282136983ba0cfc22ba68d06c31c341,south_australia,Other,classic_austlii,https://classic.austlii.edu.au/au/legis/sa/consol_act/colca1986284/,,,,,InForce,text,https://www.legislation.sa.gov.au/lz?path=%2FC%2FA%2FCost%20of%20Living%20Concessions%20Act%201986,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/sa/consol_act/colca1986284.txt
100000032,Crimes (Taxation Offences) Act 1980,primary_legislation,C2004A02357,austlii:sha256:94844b8bfde2d4d4a48b69b480d90af16f81442da1757ab0ae5aa7229ec829ba,commonwealth,other,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/consol_act/coa1980243/,,,,,InForce,text,https://www.legislation.gov.au/C2004A02357/latest/text,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/consol_act/coa1980243.txt
100000033,Crown Rates and Taxes Recovery Act 1945,primary_legislation,fmt:v2|2016-07-03,austlii:sha256:e74f3a1b3c0b66f7cc8e64dc042409737f5c109e1f24184bd08734c6704025ef,south_australia,Other,classic_austlii,https://classic.austlii.edu.au/au/legis/sa/consol_act/cratra1945330/,,,,,InForce,text,https://www.legislation.sa.gov.au/lz?path=/c/a/crown%20rates%20and%20taxes%20recovery%20act%201945,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/sa/consol_act/cratra1945330.txt
100000034,Customs Act 1901,primary_legislation,C2004A03349,austlii:sha256:b2983c77464804af54e4b3fcf438dc642dd1445b64516235129fc3a9e3b764d6,commonwealth,excise_including_customs,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/consol_act/ca1901124/,,,,,InForce,text,,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/consol_act/ca1901124.txt
100000035,Customs Licensing Charges Act 1997,primary_legislation,C2004A03349,austlii:sha256:ccb5d3d28fb8ee7f5a300e7c7092735cda60e9d0ccb65632a572ec7d9b759af9,commonwealth,excise_including_customs,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/consol_act/clca1997261/,,,,,InForce,text,,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/consol_act/clca1997261.txt
100000036,Customs Securities (Penalties) Act 1981,primary_legislation,C2004A03349,austlii:sha256:cb20745f9c26a597f34b5f3516ab9a818991736a9216f2ca084d37db71783c7a,commonwealth,excise_including_customs,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/consol_act/csa1981334/,,,,,InForce,text,,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/consol_act/csa1981334.txt
100000037,Customs Securities (Penalties) Act 1981,primary_legislation,C2004A03352,austlii:sha256:cb20745f9c26a597f34b5f3516ab9a818991736a9216f2ca084d37db71783c7a,commonwealth,excise_including_customs,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/consol_act/csa1981334/,,,,,InForce,text,,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/consol_act/csa1981334.txt
100000038,Customs Tariff Act 1995,primary_legislation,C2004A03350,austlii:sha256:4ec8384ffb31a4cc0b31d88b0cb35b8c4d8b440799828c143285e39572bb4fa7,commonwealth,excise_including_customs,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/consol_act/cta1995178/,,,,,InForce,text,,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/consol_act/cta1995178.txt
100000039,Customs Undertakings (Penalties) Act 1981,primary_legislation,C2004A03351,austlii:sha256:b4e4877572805b78fdcc5a3d1287263a31d0345ae0895e39d8ff9c15595a033a,commonwealth,excise_including_customs,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/consol_act/cua1981347/,,,,,InForce,text,,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/consol_act/cua1981347.txt
100000040,Data-Matching Program (Assistance and Tax) Act 1990,primary_legislation,C2004A04095,austlii:sha256:8850e5ae0aa4b711f4d47d055ca493ec194826d5fc87c209374557b041982df5,commonwealth,other,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/num_act/dpata1990349/,,,,,InForce,text,https://www.legislation.gov.au/C2004A04095/latest/text,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/num_act/dpata1990349.txt
100000041,Duties Act 1997,primary_legislation,fmt:v2|2025-12-03,austlii:sha256:a6d7602f0c0bf19a341e5383504f70340864b0102c44880f82b45f2035afc509,new_south_wales,duties,classic_austlii,https://classic.austlii.edu.au/au/legis/nsw/consol_act/da199793/,,,,,InForce,text,https://legislation.nsw.gov.au/view/html/inforce/current/act-1997-123,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/nsw/consol_act/da199793.txt
100000042,Duties Act 1999,primary_legislation,R79|2025-12-16,austlii:sha256:91f7f0132dd375731cfb47838ae9d0faf8f403c4879eea46d0f47189dc0ccb1a,australian_capital_territory,duties,classic_austlii,https://classic.austlii.edu.au/au/legis/act/consol_act/da199993/,,,,,InForce,text,https://www.legislation.act.gov.au/a/1999-7/,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/act/consol_act/da199993.txt
100000043,Duties Act 2000,primary_legislation,140,austlii:sha256:462869c8a266b6b3d6952675cec7d74ed36ce5dfa280a139d28c0b25ab26a223,victoria,duties,classic_austlii,https://classic.austlii.edu.au/au/legis/vic/consol_act/da200093/,,,,,InForce,text,https://www.legislation.vic.gov.au/in-force/acts/duties-act-2000/,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/vic/consol_act/da200093.txt
100000044,Duties Act 2001,primary_legislation,sha256:ee077c9c6444a90807708e46e6bf873adcac120ecdcfb31e66d156197f471237,austlii:sha256:4e71ca698a7b2fa19db0111e03ffedfc5e6d53ea80191929f08fbdf635f82ea5,queensland,duties,classic_austlii,https://classic.austlii.edu.au/au/legis/qld/consol_act/da200193/,,,,,InForce,text,https://www.legislation.qld.gov.au/view/html/inforce/current/act-2001-071,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/qld/consol_act/da200193.txt
100000045,Duties Act 2001,primary_legislation,fmt:v4|2024-09-04,austlii:sha256:e96d89a263b2bdf4d2d342aa2335b3ce4672c0038b49b4672439dcecc928e2a4,tasmania,duties,classic_austlii,https://classic.austlii.edu.au/au/legis/tas/consol_act/da200193/,,,,,InForce,text,https://www.legislation.tas.gov.au/view/html/inforce/current/act-2001-015,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/tas/consol_act/da200193.txt
100000046,Duties Act 2008,primary_legislation,fmt:v2|currency_start:2025-12-19|suffix:03-x0-00,austlii:sha256:8be9b869b9ec415e49abfa071a752de416e3d34d3322e4f5df36e0e146163309,western_australia,duties,classic_austlii,https://classic.austlii.edu.au/au/legis/wa/consol_act/da200893/,,,,,InForce,text,https://www.legislation.wa.gov.au/legislation/statutes.nsf/law_a146657.html&view=consolidated,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/wa/consol_act/da200893.txt
100000047,Duties Regulation 2023,secondary_legislation,sha256:55fed35ac62f5ba81add8d1192b4409678a2a5ef9a2695ba1bbaadfd3942ce83,austlii:sha256:c747afde9e161d6833ec6d57157598834ac19c98640b13c3284c030e329fcebd,queensland,duties,classic_austlii,https://classic.austlii.edu.au/au/legis/qld/consol_reg/dr2023184/,,,,,InForce,text,https://www.legislation.qld.gov.au/view/html/inforce/current/sl-2023-0104,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/qld/consol_reg/dr2023184.txt
100000048,Duties Regulations 2008,secondary_legislation,fmt:v2|currency_start:2025-05-01|suffix:01-j0-00,austlii:sha256:351d617d637d1f12526372f9aa3958309770996035b88675db12edc1abb685a0,western_australia,duties,classic_austlii,https://classic.austlii.edu.au/au/legis/wa/consol_reg/dr2008202/,,,,,InForce,text,https://www.legislation.wa.gov.au/legislation/statutes.nsf/law_s40675.html&view=consolidated,https://classic.austlii.edu.au/au/legis/wa/consol_reg/dr2008202/
100000049,Duties Regulations 2021,secondary_legislation,fmt:v4|2021-06-16,austlii:sha256:34b6cf5581ea75c12ea09a12e54441ea214852b22d70dd1a427a6932e5e0c219,tasmania,duties,classic_austlii,https://classic.austlii.edu.au/au/legis/tas/consol_reg/dr2021202/,,,,,InForce,text,https://www.legislation.tas.gov.au/view/html/inforce/current/sr-2021-037,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/tas/consol_reg/dr2021202.txt
100000050,Excise Act 1901,primary_legislation,C2004A03349,austlii:sha256:bfbaa6ccbb66d21d838d6018c69a778e6f29e72208d7399b4c6b72ddb35543ff,commonwealth,excise_including_customs,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/consol_act/ea190180/,,,,,InForce,text,,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/consol_act/ea190180.txt
100000051,Excise Tariff Act 1921,primary_legislation,C2004A03353,austlii:sha256:1c9ad49d0d7aba1a7400ac39bfdab4e20276b2c9d6f05fe706e4fb13936e6685,commonwealth,excise_including_customs,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/consol_act/eta1921134/,,,,,InForce,text,,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/consol_act/eta1921134.txt
100000052,Fair Work Act 2009,primary_legislation,C2009A00028,austlii:sha256:3dd9eb00f4773229541df37fc8362d17242daff22363f81670ebaa196f26ac09,commonwealth,other,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/consol_act/fwa2009114/,,,,,InForce,text,https://www.legislation.gov.au/C2009A00028/latest/text,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/consol_act/fwa2009114.txt
100000053,Family Law Act 1975,primary_legislation,C2004A00275,austlii:sha256:937ef849f5626fac9215fa3f891e132ce274a0ba7aa0b51e6c7d590eb0d7b28e,commonwealth,other,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/num_act/fla1975114/,,,,,InForce,text,https://www.legislation.gov.au/C2004A00275/latest/text,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/num_act/fla1975114.txt
100000054,Family Trust Distribution Tax (Primary Liability) Act 1998,primary_legislation,C2004A05323,austlii:sha256:b025e09fc87106963b8c3530a11fa1be7dd89b75b41b32409a8d8932b5a4686e,commonwealth,other,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/consol_act/ftdtla1998547/,,,,,InForce,text,https://www.legislation.gov.au/C2004A05323/latest/text,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/consol_act/ftdtla1998547.txt
100000055,Family Trust Distribution Tax (Secondary Liability) Act 1998,primary_legislation,C2004A05324,austlii:sha256:952fde1e2de4310dcf92f53e7847ca7ae4d93c1fd1ff6cccf09085c871b677e3,commonwealth,other,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/consol_act/ftdtla1998549/,,,,,InForce,text,https://www.legislation.gov.au/C2004A05324/latest/text,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/consol_act/ftdtla1998549.txt
100000056,First Home and Housing Construction Grants Act 2000,primary_legislation,fmt:v2|2025-12-03,austlii:sha256:8ac27d5efb8721e2bfe7c60ce5064c2f7bf1221e34a2188923ceb0f8f7c44650,south_australia,Other,classic_austlii,https://classic.austlii.edu.au/au/legis/sa/consol_act/fhahcga2000459/,,,,,InForce,text,https://www.legislation.sa.gov.au/lz?path=%2FC%2FA%2FFirst%20Home%20and%20Housing%20Construction%20Grants%20Act%202000,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/sa/consol_act/fhahcga2000459.txt
100000057,First Home Owner Grant Act 2000,primary_legislation,R37|2025-11-16,austlii:sha256:5a09becd25ac90f62ab05941f80a73f7012e1c0700607b811039b04547d453d8,australian_capital_territory,other,classic_austlii,https://classic.austlii.edu.au/au/legis/act/consol_act/fhoga2000250/,,,,,InForce,text,https://www.legislation.act.gov.au/a/2000-23/,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/act/consol_act/fhoga2000250.txt
